y,x0
1.8333500160278302,3.3611722812692455
1.5164281359959824,2.2995542916402494
0.7823531254538372,0.6120764129073875
0.5866199881596543,0.34412301050843297
1.562498279942767,2.4414008748241054
0.7644918273758973,0.5844477541245388
0.5246201950121337,0.2752263490145692
1.0520156778051195,1.106736986347765
0.49101086672416605,0.24109167124121678
1.3493481894227348,1.8207405362984126
0.4335481890870038,0.18796403226062042
1.9997178791768102,3.9988715962994
1.77905712062354,3.165044238441321
1.6634515933285452,2.7670712033472755
1.5965112263596126,2.548848095892274
1.816238270255748,3.298721454341592
1.2748719866460931,1.6252985823349562
1.425825928076914,2.0329795771763934
1.1244402841801207,1.2643659526870703
1.8581585017922175,3.4527530177826984
