y,x0
2.8572015822577668,0.8691239974265726
0.043654451756938786,0.03841675794226579
-0.21549866365854753,-0.4026482241961819
3.1706535058443137,0.9561611094979197
0.6740720271665742,0.3260625137823041
-0.1581271750804219,-0.999072244077303
-0.15185182206502243,-0.27807145432188685
2.696443283867004,0.8783511666034421
-0.18800376730892557,-0.12322680034387039
-0.12383465122565943,-0.28190441518358306
-0.3101377510306342,-0.08509864704987646
-0.2412845149793568,-0.7281292209872584
1.6496947035903347,0.7001929852691688
0.12177992992452356,0.16544812915812263
0.8259518247570404,0.4571972345685456
-0.4621569579768645,-0.5994285684860781
-0.3153113018534558,-0.6799532293548873
0.7222893346353865,0.47207932941376085
0.38976792725504694,0.17653845328092996
0.6348689332300479,0.37633233919972675
