y,x0
1.6606924069879034,3.169611729815946
1.9210515251901323,3.5186592077733505
1.5601717772656374,1.5881372636646531
0.3698323595534822,0.045059405417462034
2.071035091560578,2.7391578883152303
0.4649950668380089,0.6469522779187135
1.4687801639616873,3.5808518285960877
1.557260878439235,1.4515858235709527
1.9483934274483432,3.8578782912892255
1.7699530710814608,2.27714404622612
1.2922735676203398,1.0663715039411192
1.7562882061975094,3.8250761917488227
1.0602835346381416,1.9108976891875709
1.6023302324575233,1.916226361019429
0.9025538973603395,0.5594347398366601
1.4862410942309416,1.4167955353506718
1.957723211025982,3.494188467705408
1.1850120730640208,1.8132891240168836
1.7571505765890887,3.323868647175201
1.4970130013504535,3.189072916308274
