y,x0,x1
-0.4560005583502165,0.2713880127739305,0.7850384583699088
-0.2808643147802801,0.6985846612952769,0.3072396169229829
-0.5172985692208399,0.8584441362719589,0.7070258522408637
-0.0310245068537621,0.0806065883973354,0.1445487720840061
-0.3527357064641198,0.4565278673832222,0.557735084046653
-0.5237574559508601,0.8264757001349108,0.7576887193432836
-0.3268903992159964,0.0748315277558707,0.4889324248007425
-0.5364109652967576,0.3059330558323664,0.724395508662081
-0.6292536077106838,0.6368695606173137,0.8111413820435663
-0.5750745263936726,0.8375932337886007,0.8670071078966225
-0.4272925299163418,0.3066938493383334,0.5305837276343889
-0.3852657604387154,0.3173047674490445,0.5080144237836469
-0.1655228169627065,0.4183587425317339,0.0879693184980903
-0.1051492198912706,0.3019559551545304,0.0575115385650346
-0.6309363761666106,0.6894454432952145,0.999391183812646
-0.1468412171161724,0.1916604920628242,0.1644526552452702
-0.172532231267762,0.818943983922149,0.0886977976682341
0.0504576463449799,0.2027671755546162,-0.0089990500823605
-0.5049373858823186,0.0540271091570704,0.9656747724921988
-0.4479180003228764,0.9130483558022264,0.854712048946107
