y,x0
0.7764724307970323,1.0619345804813278
0.40973794033113003,0.3792176755251895
0.5484918191898528,0.6510723082904397
0.40707635474772574,0.3735697781887599
1.2114594798325757,1.9039874997263495
0.4920203271469322,0.5445939751347306
0.5431819038065531,0.6412212734102458
0.4341608679445145,0.43002571533534173
1.1325115521534195,1.7386358316045079
1.1715417288256518,1.819495213886175
0.6865352508321575,0.9009385705159099
0.7074418034854423,0.9383071993226069
1.1482576707352155,1.7710552388222938
1.206414500795482,1.8932051219575443
0.918149491923554,1.3206790027666377
0.8077696487371822,1.1183374093333667
0.681187302739015,0.891375941732413
0.49920475894059213,0.5583796463723842
0.448395759805944,0.4588866413682524
0.8047981276829772,1.1129683034165208
