y,x0,x1
0.8259635612381773,0.8082079305866867,0.78973738725622
0.8663796820053875,0.7671663140600191,0.15922490537002423
0.49905215498870814,0.3364702587539735,0.747805312724065
0.6169171197010888,0.6131614793648323,0.30495377608637275
0.0881495770672616,0.0034604913201258802,0.5327586666936496
0.8320976688188637,0.732975278761618,0.7246250092058334
0.4710811082081648,0.230523993474315,0.941541506894771
0.8502579871582479,0.6309588355400019,0.9357547163458949
0.8635212137615296,0.7339478210448226,0.2321466337681576
0.7140562645802648,0.9121887261463945,0.881630598643404
0.8562162438178813,0.9289691224095742,0.3711412388630229
0.10630133358058266,0.03663347975086766,-0.09293874155078252
0.2994379719118648,0.29619325119816053,0.9751803004768718
0.2836452499270502,0.22871984934809067,0.8219315104204823
0.10056132817487536,0.07398515826416359,0.847937558427769
0.34343961003445284,0.30260443060103576,-0.00248880436963457
0.8829092212388248,0.9637610287515285,0.3117279896408016
0.7670865987871338,0.5996302619581121,0.15617577002712707
0.6457890667760153,0.5797404306773036,0.8347087153746284
0.6188052047857402,0.4513708215161093,0.41985270100956806
