y,x0
-0.02624780123445071,-0.10319156218865504
0.24200693796078637,0.08693071329610227
1.3248511985143803,0.5314283048681369
-0.3802465888420846,-0.6025520022429854
-0.3308515560687569,-0.1362747952380254
1.7215200653756588,0.7237818942163131
-0.3722262956217451,-0.4799731702126282
-0.20496511180623062,-0.2692286103087419
-0.015246421275325064,-0.007501097448846944
2.063350503995279,0.855096888147254
-0.015713193996615915,-0.21977655886556718
0.5926230210626039,0.48882707839972245
0.8181311196219123,0.4972965171386089
-0.5430105153504562,-0.5585867940331434
-0.38727248566844047,-0.4855698147671113
-0.15924832367884464,-0.2907647867285754
2.0168314723167837,0.7710453741409681
-0.932275386527168,-1.0597539239858484
-0.12746000697853319,-0.06423718166496174
-0.14120580192447488,-0.29906669193809715
