y,x0
0.4752070540539582,0.4506386853599799
1.1309194561502791,1.6656188120066933
1.7987272903876677,3.7592136105956415
0.4735398345893373,0.7795446787593607
0.8329447177137699,0.6051571417313044
0.822489401012284,1.2599724190122548
1.6476731659304542,2.1716791723120563
1.591130768743196,2.186232865842955
1.2598895266211447,0.9652580413239216
0.9473465560509544,0.8494092568237614
1.7151923092704215,2.7846848579746397
0.8602019137853467,0.8994848547020375
1.4415262030545908,2.3536372124466967
1.7070882338466966,2.626403767939298
1.930882290365271,4.424876462406491
1.822560388985863,3.130710331368214
1.82567685669164,2.475764326895647
1.5945146762176952,1.6083737038699983
1.5168625562524,2.3484728387366083
0.3929441492834393,-0.2232774127808227
