y,x0
1.8600023497092877,3.5880604274245944
0.8228698985156507,1.056275221246971
1.3649770532137588,1.3522458241945523
1.889380279094436,3.498088236378277
0.5448231211509305,0.6292050480590032
1.5963597584500977,2.816110997082537
1.207653039244833,1.8636559011390683
0.4931182097843696,0.3356183034994275
1.6036660856820495,2.881113627902892
1.031557882743009,0.8565026966927434
2.175561662639768,3.968323270192215
1.313996125931902,1.7535116954991858
1.3331210358297487,1.8142608201476536
2.012312154922054,3.6758494320171016
0.926212679864184,0.9981462086580686
1.1940416397883955,1.572748359974076
0.3310804902750669,0.0395430421848718
0.2571461105215051,0.5141935475226078
0.9052581194411,0.8018223359971616
1.732516725039687,2.558768888014721
