y,x0,x1
-0.275449794241529,0.9098574028944427,0.10250218662474399
-0.32284362837033587,0.12391347556552443,0.4295064049905075
-0.19491288971532672,0.12317979034348535,0.14983280600303234
-0.5428793273490681,0.5590700423676979,0.8188424055111032
-0.5440731406071593,0.062337157225650114,0.9731994223278063
-0.2724490240965273,0.34158648664360963,0.3384625391910096
-0.5473532265710777,0.953620274838818,0.6934667828639135
-0.573052262167376,0.8521340106856823,0.8036458059544872
-0.2591316530371421,0.4293743539442676,0.12053758907298433
-0.572294584820956,0.8221637703288243,0.7183969483450782
-0.431688335221891,0.10755049009382422,0.6280297779472807
-0.11223168559334372,0.44798153768450416,0.10717549830741827
-0.31834186539123743,0.6809581496819245,0.2603234242320616
-0.3821032405652154,0.6265668409643221,0.5205293299694727
-0.6057101153856336,0.6658281615797754,1.064655844941478
-0.35673700201077085,0.9486342732900781,0.2819054970487349
-0.556914173885447,0.9908261192752673,0.7397445949257239
-0.5871614048805347,0.8632333589483978,0.7849945794266743
-0.44795938577076,-0.0032941425925902684,0.6044425951831114
-0.18771241354222362,0.7166293403552302,0.11592358662143094
