y,x0,x1
1.01958612541745,0.9404624328069018,0.012160933055524
0.9524451172704697,0.6720088014309356,0.0442226322177909
0.607317715881122,0.4019114328271658,0.5448485789523426
1.0304268062015427,1.031587516950718,0.7528586694507843
0.9124635354902508,0.598373428175957,0.0972726736944018
0.9144120993157452,0.7682284517791228,0.2183286463377268
0.6924261898756643,0.5403064412283174,0.4443649431806619
0.3720792115754076,0.2824598732591137,0.5041624497458904
0.6128428869928001,0.5345945494172154,1.0308051746850646
0.7135383463730532,0.8190880865244674,0.9959050652279018
0.6362140703394517,0.587638836543543,0.7789854722164499
0.3074979417021472,0.1578861489386578,0.1347274953628827
0.7873517939750588,0.5383106237096454,0.0694943753568353
0.0313375842846131,0.0942299188194336,0.5868939586190869
1.0596520659816426,0.9081051467002402,0.5622363633159264
0.646735405782841,0.6728731352608034,0.8871505307078831
0.6187796000491691,0.5841908811881142,0.5529426367390424
0.8590328102516147,0.6679466802164433,0.65773822234015
0.1448989998354653,0.0479024082360866,1.0012950019017255
0.2441358818068228,0.1610780132638126,0.3613393060645479
