y,x0,x1
0.8695472173395178,0.714481193339711,0.27816663098793604
0.8121346012660209,0.7853795409891693,0.9938261477627666
0.23929527176941687,0.18188584132216123,0.9553509031193771
0.8933948957656571,0.7630355809397078,0.3885697168626572
0.16941095961294156,0.12565727143480765,0.882852957539278
0.9448724085919651,0.9217281046144853,0.5541690298881735
0.0842249263524852,0.056991266298750065,0.32975018401911127
0.0027852792759686584,0.0018910868503879685,0.38111810627332476
0.08014230839773245,0.055612988551514086,0.5543693210253243
0.9744178892431701,0.9955490735110274,0.4264886324311197
0.8958425259265177,0.7739447345997915,0.4321401007603133
0.24632810619372167,0.1867929543047635,0.9435730123903114
0.6667578182753044,0.5427587216475735,0.8207729501148793
0.8668284027897358,0.69946296800183,0.042279491675071945
0.5074736385275351,0.41028709261463514,0.9939402668309217
0.5222153865208757,0.4120160776928714,0.8962390389468274
0.6933562124937285,0.6008593165395717,0.9718680011780423
0.9483332327063707,0.9100882458364846,0.5013191553219616
0.08083540481838532,0.05446649755601829,0.2755784470670063
0.9644594713227906,0.9991034268383521,0.5154320875180065
