y,x0
-0.3973513972634296,-0.5292002304746697
-0.8677529630753328,-0.9290166791026393
0.8484307341533748,0.49025240779703916
-0.1123326096098344,-0.12626177587446175
1.5508731234131965,0.7046013928318282
-0.03937106982483802,-0.04098174420598544
-0.654680325781489,-0.7866930119900837
-0.09621970314948307,-0.10632220438198958
-0.11058091282290233,-0.12406301159225275
0.7625088581828446,0.45747837040523054
0.7857789154147592,0.4665525468546212
2.251040724663901,0.86310806503511
-0.5120801238668677,-0.6601865522442951
-0.7629744849513765,-0.8643293233271616
0.9992978827410561,0.5434528918112937
0.22532902303710575,0.1848454247450333
-0.23737429172643698,-0.30055869069489427
-0.06423946497039038,-0.06862576825292277
0.934106037362634,0.521085514705232
-0.7695892926475859,-0.8686826294079448
