y,x0
1.9670527184489335,3.869296397157339
0.6202644146809396,0.38472794411948863
1.291340051196784,1.6675591278249131
1.1747393327513598,1.3800124999131098
1.622415106348052,2.6322307773063613
1.9637580408009467,3.8563456428103726
1.8683130980215563,3.490593832238906
1.2987341413886286,1.6867103700084587
0.5698243727294627,0.32469981575652573
1.6175799810558553,2.6165649951126615
1.313114022040594,1.7242684348796256
1.1329561217586248,1.2835895738303438
1.5284690843388111,2.336217741779524
1.753367774836771,3.07429855383605
0.4414272027981083,0.19485797537016225
1.7817372195978394,3.1745875197002396
1.8325150569509494,3.3581114339519416
1.7348392515150393,3.0096672285972614
1.7912981070243794,3.208748908229125
1.6074868927494244,2.584014110361199
