y,x0,x1
0.06865019169001622,0.0459767621947379,0.17388931982070965
0.7733369521439153,0.5959143059420077,0.25171805844005846
0.8190595648976946,0.6748816994210679,0.5245833941555612
0.5999288846143792,0.43143795221188874,0.1993231206982593
0.043367371395040294,0.028926217423993927,0.039224259529387906
0.815398694780886,0.6975937721485702,0.6846280220256787
0.8871513204718665,0.8958041495088138,0.8524713796110435
0.7503256693202306,0.6224819134136066,0.7338963255058772
0.2609905393747147,0.1884996295331779,0.722475246287945
0.1645344969232905,0.1121978514018066,0.37711794531513143
0.901820819706318,0.9246422541299535,0.819217560449418
0.08835037672921552,0.06306124386819245,0.7227533649494742
0.30375243323574064,0.20875504671220046,0.3340959859431777
0.9467490474098602,0.9037631639839967,0.498542990730253
0.1491801296416241,0.11057582499864949,0.8856210648355111
0.5051498623347139,0.37637230105120134,0.6717046140634914
0.015054570748828386,0.011002330540142657,0.8441231540390223
0.8659065809056471,0.7176785725947219,0.3623032416777643
0.9237884873656557,0.9287049670189248,0.7046391539652671
0.9282813664336441,0.8595715360298617,0.5207097463635909
