y,x0
-0.2427979864787791,-0.4580812660136953
0.197689021202599,0.1359925567194394
2.621018599198823,0.6862955167934486
-0.3155187477497424,-0.3449238503938779
-0.411398473787913,-0.5892384400628597
-1.0078262671925209,-1.034419339656474
3.7430919686718496,0.9311117980998131
3.960936909484647,0.9082661764447384
0.8480557755210261,0.4891125384710837
0.1324706443836927,0.1439477069644285
-0.0124564501025205,0.1087343941365503
0.298937407073342,-0.0090714069684115
-0.5589284796503402,-0.779540434927084
-0.869809327914762,-0.8518064725516842
-0.0780112693651206,0.0687906257664941
1.4927238012976438,0.6235518958936407
2.045361843962683,0.6623145784866024
-0.5296762306823167,-0.5868911530202587
-0.2331215546827475,-0.246312577794756
1.928712188511416,0.661948151725013
