y,x0
0.44556451918043327,0.31021612816358957
0.0753212228645047,0.07004689166344757
-0.1897355572786013,-0.23505046029859122
-0.2828838707716408,-0.768663177832311
-0.04879022771641125,-0.05129318915283165
2.2015891788743036,0.7749564518739
-0.182956243342771,-0.2246245654259198
0.686794150099679,0.414404826023969
-0.28869651876225244,-0.7582527466272877
2.021507572312059,0.744989016429461
0.035449645795858784,0.0342360374301085
-0.12122863295085781,-0.1380093884810738
-0.22215779558118906,-0.28816222164321514
-0.31714829363122987,-0.520270786487878
-0.03184113620964146,-0.9835445129242371
-0.19547498051444834,-0.8729054365360736
-0.018313143840490754,-0.01865477365288304
-0.12253646299424603,-0.9292355588565224
-0.17428692257481346,-0.2115880381901345
-0.10222862410286027,-0.9425674041441992
