y,x0
-0.158999042239955,-0.18758692866095528
-0.1907648266541876,-0.232145762281597
-0.5435174194715284,-0.6910562096955049
0.1486528890672221,0.12966104326447403
2.555785924838398,0.9219859991895409
0.3048206074703287,0.23598801237327427
2.9213174205218273,0.986769932923826
-0.26291803813740977,-0.33882125372878646
-0.23692712319095394,-0.29989123041093
-0.7380012961798176,-0.8475242321936598
-0.5345557482181211,-0.6824508242756355
1.175636108292729,0.5998890468976952
0.018971588121708932,0.01861848603799765
-0.357257559568257,-0.47597716639337917
-0.5301770739583875,-0.6781908840175046
1.166565502303261,0.5971165384438546
0.8964280652539424,0.5077374299904407
-0.28130387624575015,-0.3663462897949974
0.49129477943530675,0.33821608286187854
1.9695169133613792,0.8038641786023499
