y,x0
-0.6134537917531635,0.743575101909375
-0.5906878818651984,0.7859479404175407
-0.9764615107029471,-0.15435006729949263
-0.9492081999535434,0.2284070587814926
-0.5875440164479335,-0.7923759750845745
-0.5828658018161152,0.8022974448089257
-0.9992336218252083,-0.027688844760413556
-0.9544898656678673,0.21589021219123872
-0.6598267142021436,-0.6700213537482549
-0.8018613237754442,0.4738763449453618
-0.9992510524649866,0.02737203425124668
-0.7636148366535548,-0.5262041414015806
-0.9978568549134894,0.04631897874858382
-0.8394277759510577,-0.420493407847355
-0.5686088767852038,-0.8361332807891328
-0.9999828898182354,-0.004136463241337873
-0.9987310508550398,-0.035633629343826634
-0.8951370620452247,-0.33347510006792525
-0.9617038452720449,-0.19765250525236744
-0.9367087140581937,-0.2558669094116479
