y,x0
-0.3852279366863347,0.7853483505481887
-0.710695119727499,0.31742837707212984
-0.4432480243399245,-0.6602890638803702
-0.4066784969747751,-0.8703010188223912
-0.5010462192967888,-0.6552802958027839
-0.6510042337090922,-0.2801919830337241
-0.7276948051342607,-0.37892721895223763
-0.35379491998903423,1.030535162425672
-0.5919280845143468,0.3069936999661974
-0.40576813637353987,0.64312369000367
-0.6533601028110384,-0.4070688792511851
-0.5157175777151319,0.5364981701376437
-0.7742881381644785,-0.04975085846658317
-0.6942819282835648,0.24936935574736335
-0.47634114778147596,0.3155481694684184
-0.39466173874146704,0.5188101790904313
-0.711500017834946,0.3233255585875822
-0.6744069994634155,0.1341778275622424
-0.7062854697706517,-0.08129744980248207
-0.6805723905803341,0.23956896279949344
